date,OT,Radia,EquiT,EnvT,Press,Humility
2020/1/5 0:30,0,0,7.35075,7.5,1034.94402,74.9016
2020/1/5 0:45,0,0,7.44876,7.4,1034.84304,74.9016
2020/1/5 1:00,0,0,7.35075,7.4,1035.045,75.9419
2020/1/5 1:15,0,0,7.44876,7.4,1035.045,75.9419
2020/1/5 1:30,0,0,7.44876,7.3,1035.045,76.9822
2020/1/5 1:45,0,0,7.44876,7.3,1034.74206,76.9822
2020/1/5 2:00,0,0,7.44876,7.2,1034.5401,76.9822
2020/1/5 2:15,0,0,7.44876,7.2,1034.74206,83.224
2020/1/5 2:30,0,0,7.64478,7.2,1034.5401,84.2643
2020/1/5 2:45,0,0,7.64478,7.2,1034.5401,85.3046
2020/1/5 3:00,0,0,7.64478,7.1,1034.5401,85.3046
2020/1/5 3:15,0,0,7.64478,7.1,1034.43912,85.3046
2020/1/5 3:30,0,0,7.64478,7.1,1034.33814,86.3449
2020/1/5 3:45,0,0,7.54677,7.1,1034.43912,87.3852
2020/1/5 4:00,0,0,7.54677,7,1034.33814,87.3852
2020/1/5 4:15,0,0,7.44876,7.1,1034.43912,87.3852
2020/1/5 4:30,0,0,7.44876,7.1,1034.23716,87.3852
2020/1/5 4:45,0,0,7.44876,7,1034.5401,88.4255
2020/1/5 5:00,0,0,7.25274,7,1034.5401,88.4255
2020/1/5 5:15,0,0,7.25274,7,1034.74206,88.4255
2020/1/5 5:30,0,0,7.15473,7,1034.84304,88.4255
2020/1/5 5:45,0,0,6.95871,7.1,1034.94402,88.4255
2020/1/5 6:00,0,0,6.66468,7.1,1035.045,88.4255
2020/1/5 6:15,0,0,6.46866,7.1,1035.34794,88.4255
2020/1/5 6:30,0,0,6.17463,7.2,1035.5499,88.4255
2020/1/5 6:45,0,0,6.07662,7.1,1035.95382,87.3852
2020/1/5 7:00,0,0,6.27264,7.1,1035.95382,87.3852
2020/1/5 7:15,0,0,6.46866,7.2,1036.0548,87.3852
2020/1/5 7:30,0.4442,7,6.46866,7.2,1036.0548,87.3852
2020/1/5 7:45,1.6878,19,6.56667,7.1,1036.76166,86.3449
2020/1/5 8:00,5.1523,36,6.76269,7.2,1036.45872,85.3046
2020/1/5 8:15,6.7513,65,6.56667,7.4,1036.66068,85.3046
2020/1/5 8:30,5.7741,87,6.46866,7.5,1036.96362,84.2643
2020/1/5 8:45,6.9289,80,6.46866,7.7,1036.96362,83.224
2020/1/5 9:00,5.8629,70,6.46866,7.8,1037.0646,82.1837
2020/1/5 9:15,7.9949,71,6.37065,7.9,1037.26656,81.1434
2020/1/5 9:30,8.8833,101,6.46866,7.9,1037.26656,80.1031
2020/1/5 9:45,11.9924,109,6.8607,8.1,1037.26656,79.0628
2020/1/5 10:00,4.264,92,7.15473,8.1,1037.36754,81.1434
2020/1/5 10:15,4.3528,65,6.95871,8,1037.36754,79.0628
2020/1/5 10:30,3.2868,54,6.95871,7.9,1037.36754,76.9822
2020/1/5 10:45,5.4188,66,6.95871,7.9,1037.16558,75.9419
2020/1/5 11:00,4.8858,76,6.95871,8,1036.96362,73.8613
2020/1/5 11:15,5.5076,46,6.76269,8,1036.66068,71.7807
2020/1/5 11:30,11.3706,87,6.66468,8.2,1036.35774,70.7404
2020/1/5 11:45,9.1498,84,6.66468,8.1,1036.35774,69.7001
2020/1/5 12:00,8.5279,71,6.66468,8,1035.85284,68.6598
2020/1/5 12:15,8.5279,100,6.95871,8.1,1035.85284,68.6598
2020/1/5 12:30,6.3959,89,6.76269,8.1,1035.75186,67.6195
2020/1/5 12:45,4.0863,59,6.95871,8,1035.85284,66.5792
2020/1/5 13:00,4.6193,59,7.25274,7.9,1035.34794,66.5792
2020/1/5 13:15,4.7081,53,7.15473,7.9,1035.34794,66.5792
2020/1/5 13:30,5.4188,54,7.25274,7.9,1035.44892,65.5389
2020/1/5 13:45,3.5533,59,7.05672,8,1035.44892,65.5389
2020/1/5 14:00,3.1091,41,7.25274,7.9,1035.34794,65.5389
2020/1/5 14:15,3.1091,39,7.15473,7.7,1035.65088,65.5389
2020/1/5 14:30,3.4645,44,7.35075,7.7,1035.65088,65.5389
2020/1/5 14:45,3.9975,49,7.25274,7.8,1035.85284,65.5389
2020/1/5 15:00,3.2868,48,7.44876,7.8,1035.95382,65.5389
2020/1/5 15:15,1.4213,24,7.54677,7.8,1035.85284,64.4986
2020/1/5 15:30,1.5102,27,7.54677,7.7,1036.35774,64.4986
2020/1/5 15:45,1.4213,27,7.44876,7.7,1036.76166,64.4986
2020/1/5 16:00,1.8655,26,7.35075,7.7,1036.86264,64.4986
2020/1/5 16:15,0.9772,18,7.44876,7.7,1036.86264,64.4986
2020/1/5 16:30,0,13,7.64478,7.6,1036.76166,63.4583
2020/1/5 16:45,0,6,7.44876,7.7,1037.16558,63.4583
2020/1/5 17:00,0,3,7.54677,7.6,1037.26656,62.418
2020/1/5 17:15,0,0,7.64478,7.6,1037.16558,62.418
2020/1/5 17:30,0,0,7.74279,7.5,1036.96362,61.3777
2020/1/5 17:45,0,0,7.64478,7.5,1037.26656,60.3374
2020/1/5 18:00,0,0,7.8408,7.5,1037.5695,59.2971
2020/1/5 18:15,0,0,7.93881,7.4,1037.5695,58.2568
2020/1/5 18:30,0,0,7.74279,7.4,1037.97342,58.2568
2020/1/5 18:45,0,0,7.93881,7.3,1037.36754,57.2165
2020/1/5 19:00,0,0,7.93881,7,1037.46852,56.1762
2020/1/5 19:15,0,0,8.03682,6.6,1037.5695,56.1762
2020/1/5 19:30,0,0,7.93881,6.3,1037.46852,55.1359
2020/1/5 19:45,0,0,8.03682,6.1,1037.5695,54.0956
2020/1/5 20:00,0,0,7.8408,5.9,1037.5695,54.0956
2020/1/5 20:15,0,0,7.8408,5.8,1037.77146,53.0553
2020/1/5 20:30,0,0,7.93881,5.4,1037.46852,52.015
2020/1/5 20:45,0,0,7.74279,5.3,1037.5695,52.015
2020/1/5 21:00,0,0,7.93881,5.1,1037.87244,52.015
2020/1/5 21:15,0,0,7.8408,4.9,1037.67048,53.0553
2020/1/5 21:30,0,0,7.74279,4.7,1037.67048,53.0553
2020/1/5 21:45,0,0,7.54677,4.6,1037.97342,54.0956
2020/1/5 22:00,0,0,7.54677,4.5,1037.97342,54.0956
2020/1/5 22:15,0,0,7.64478,4.6,1037.87244,54.0956
2020/1/5 22:30,0,0,7.64478,4.7,1037.77146,55.1359
2020/1/5 22:45,0,0,7.64478,4.8,1037.97342,56.1762
2020/1/5 23:00,0,0,7.54677,4.7,1037.87244,57.2165
2020/1/5 23:15,0,0,7.54677,4.7,1037.67048,58.2568
2020/1/5 23:30,0,0,7.44876,4.7,1037.5695,59.2971
2020/1/5 23:45,0,0,7.35075,4.8,1037.46852,60.3374
2020/1/6 0:00,0,0,7.35075,4.9,1037.5695,61.3777
2020/1/6 0:15,0,0,7.15473,4.9,1037.5695,62.418
2020/1/6 0:30,0,0,7.15473,5,1037.36754,63.4583
2020/1/6 0:45,0,0,7.35075,5.2,1037.67048,64.4986
2020/1/6 1:00,0,0,7.35075,5.4,1037.67048,65.5389
2020/1/6 1:15,0,0,7.44876,5.5,1037.5695,66.5792
2020/1/6 1:30,0,0,7.44876,5.5,1037.46852,67.6195
2020/1/6 1:45,0,0,7.35075,5.5,1037.46852,68.6598
2020/1/6 2:00,0,0,7.25274,5.8,1037.77146,68.6598
2020/1/6 2:15,0,0,7.15473,5.8,1037.67048,69.7001
2020/1/6 2:30,0,0,6.76269,5.8,1037.5695,70.7404
2020/1/6 2:45,0,0,6.66468,5.9,1037.67048,70.7404
2020/1/6 3:00,0,0,6.66468,5.9,1037.5695,70.7404
2020/1/6 3:15,0,0,6.66468,5.9,1037.36754,71.7807
2020/1/6 3:30,0,0,6.56667,5.9,1037.46852,71.7807
2020/1/6 3:45,0,0,6.37065,5.9,1037.16558,71.7807
2020/1/6 4:00,0,0,6.37065,5.9,1036.76166,71.7807
2020/1/6 4:15,0,0,6.46866,6,1036.86264,70.7404
2020/1/6 4:30,0,0,6.27264,6,1036.86264,70.7404
2020/1/6 4:45,0,0,6.27264,5.9,1036.96362,70.7404
2020/1/6 5:00,0,0,6.37065,5.9,1036.76166,70.7404
2020/1/6 5:15,0,0,6.37065,5.7,1036.86264,70.7404
2020/1/6 5:30,0,0,6.27264,5.4,1037.0646,70.7404
2020/1/6 5:45,0,0,6.27264,5.2,1037.0646,70.7404
2020/1/6 6:00,0,0,6.37065,5.3,1037.16558,70.7404
2020/1/6 6:15,0,0,6.27264,5.3,1036.96362,71.7807
2020/1/6 6:30,0,0,6.27264,5.3,1037.36754,71.7807
2020/1/6 6:45,0,0,6.46866,5.3,1037.77146,72.821
2020/1/6 7:00,0,0,6.66468,5.4,1037.5695,72.821
2020/1/6 7:15,0,0,6.76269,5.4,1037.77146,72.821
2020/1/6 7:30,0,0,6.95871,5.4,1037.97342,73.8613
2020/1/6 7:45,0,7,7.25274,5.5,1037.87244,74.9016
2020/1/6 8:00,0.6218,14,7.35075,5.5,1037.67048,74.9016
2020/1/6 8:15,1.7767,20,7.54677,5.5,1037.46852,74.9016
2020/1/6 8:30,2.7538,29,7.74279,5.6,1037.36754,75.9419
2020/1/6 8:45,3.5533,37,8.03682,5.7,1037.36754,75.9419
2020/1/6 9:00,4.5305,50,8.23284,5.8,1037.77146,76.9822
2020/1/6 9:15,6.3071,61,8.23284,6,1038.27636,76.9822
2020/1/6 9:30,8.8833,84,8.23284,6.2,1038.17538,76.9822
2020/1/6 9:45,11.3706,119,8.62488,6.5,1037.67048,83.224
2020/1/6 10:00,12.5254,133,9.60498,6.7,1037.5695,84.2643
2020/1/6 10:15,13.4137,136,9.11493,6.9,1037.77146,85.3046
2020/1/6 10:30,10.8376,141,9.11493,7,1037.26656,85.3046
2020/1/6 10:45,8.0838,130,9.01692,7,1037.5695,81.1434
2020/1/6 11:00,12.7919,100,9.21294,7.2,1037.0646,79.0628
2020/1/6 11:15,14.1244,161,8.91891,7.5,1036.86264,76.9822
2020/1/6 11:30,11.6371,133,8.62488,7.5,1036.5597,75.9419
2020/1/6 11:45,14.6574,137,8.42886,7.6,1036.35774,73.8613
2020/1/6 12:00,15.7234,191,8.72289,7.8,1035.85284,71.7807
2020/1/6 12:15,21.8528,165,8.91891,7.8,1035.34794,70.7404
2020/1/6 12:30,26.5609,283,9.31095,8,1034.94402,69.7001
2020/1/6 12:45,17.9442,248,8.91891,8,1034.94402,68.6598
2020/1/6 13:00,13.6802,187,8.91891,8,1034.84304,68.6598
2020/1/6 13:15,10.3934,136,8.91891,8,1034.64108,67.6195
2020/1/6 13:30,10.1269,106,8.72289,8,1034.74206,66.5792
2020/1/6 13:45,9.9492,106,8.62488,8.1,1034.43912,66.5792
2020/1/6 14:00,9.5051,109,8.52687,8.1,1034.64108,66.5792
2020/1/6 14:15,9.9492,117,8.62488,8,1034.23716,65.5389
2020/1/6 14:30,12.2589,126,8.52687,8.2,1034.23716,65.5389
2020/1/6 14:45,11.1041,146,8.13483,8.3,1034.13618,65.5389
2020/1/6 15:00,10.1269,130,8.03682,8.1,1033.93422,65.5389
2020/1/6 15:15,8.8833,122,7.44876,8.2,1033.83324,65.5389
2020/1/6 15:30,9.9492,115,7.35075,8.2,1033.83324,65.5389
2020/1/6 15:45,9.4163,137,7.35075,8.5,1034.0352,65.5389
2020/1/6 16:00,8.7056,227,7.25274,8.7,1033.93422,64.4986
2020/1/6 16:15,6.1294,183,7.25274,8.4,1033.93422,64.4986
2020/1/6 16:30,3.6421,118,7.25274,7.9,1033.83324,64.4986
2020/1/6 16:45,1.5102,59,7.35075,7.7,1033.83324,64.4986
2020/1/6 17:00,0,18,7.35075,7.3,1033.93422,64.4986
2020/1/6 17:15,0,0,7.44876,7.2,1034.23716,63.4583
2020/1/6 17:30,0,0,7.44876,6.9,1034.13618,63.4583
2020/1/6 17:45,0,0,7.54677,6.8,1034.33814,62.418
2020/1/6 18:00,0,0,7.54677,6.6,1034.33814,62.418
2020/1/6 18:15,0,0,7.64478,6.3,1034.43912,61.3777
2020/1/6 18:30,0,0,7.64478,6.4,1034.33814,60.3374
2020/1/6 18:45,0,0,7.64478,6.2,1034.33814,59.2971
2020/1/6 19:00,0,0,7.64478,6.1,1034.23716,58.2568
2020/1/6 19:15,0,0,7.64478,5.9,1033.93422,58.2568
2020/1/6 19:30,0,0,7.74279,5.8,1034.0352,57.2165
2020/1/6 19:45,0,0,7.74279,5.8,1034.0352,56.1762
2020/1/6 20:00,0,0,7.74279,5.8,1033.83324,56.1762
2020/1/6 20:15,0,0,7.74279,5.5,1033.93422,55.1359
2020/1/6 20:30,0,0,7.74279,5.5,1033.83324,54.0956
2020/1/6 20:45,0,0,7.74279,5.7,1033.83324,54.0956
2020/1/6 21:00,0,0,7.74279,5.6,1033.5303,53.0553
2020/1/6 21:15,0,0,7.74279,5.4,1033.42932,52.015
2020/1/6 21:30,0,0,7.8408,5.3,1033.32834,52.015
2020/1/6 21:45,0,0,7.74279,5.2,1033.32834,52.015
2020/1/6 22:00,0,0,7.93881,4.7,1033.32834,53.0553
2020/1/6 22:15,0,0,7.93881,4.7,1033.22736,53.0553
2020/1/6 22:30,0,0,7.93881,4.8,1033.22736,54.0956
2020/1/6 22:45,0,0,7.93881,4.6,1032.82344,54.0956
2020/1/6 23:00,0,0,8.13483,4.9,1032.62148,54.0956
2020/1/6 23:15,0,0,8.13483,4.8,1032.5205,55.1359
2020/1/6 23:30,0,0,8.42886,4.6,1032.21756,56.1762
2020/1/6 23:45,0,0,8.42886,4.7,1031.91462,57.2165
2020/1/7 0:00,0,0,8.42886,4.7,1031.81364,58.2568
2020/1/7 0:15,0,0,8.23284,4.9,1031.81364,59.2971
2020/1/7 0:30,0,0,8.23284,5.1,1031.61168,60.3374
2020/1/7 0:45,0,0,8.42886,5.1,1031.40972,61.3777
2020/1/7 1:00,0,0,8.33085,5.2,1031.40972,62.418
2020/1/7 1:15,0,0,8.33085,5.2,1031.40972,63.4583
2020/1/7 1:30,0,0,8.42886,5.2,1031.40972,64.4986
2020/1/7 1:45,0,0,8.42886,5.2,1031.5107,65.5389
2020/1/7 2:00,0,0,8.23284,5.2,1031.20776,66.5792
2020/1/7 2:15,0,0,8.23284,5.1,1030.90482,67.6195
2020/1/7 2:30,0,0,8.42886,5,1030.70286,68.6598
2020/1/7 2:45,0,0,8.42886,4.9,1030.70286,68.6598
2020/1/7 3:00,0,0,8.52687,4.8,1030.70286,69.7001
2020/1/7 3:15,0,0,8.52687,4.8,1030.5009,70.7404
2020/1/7 3:30,0,0,8.62488,4.9,1030.5009,70.7404
2020/1/7 3:45,0,0,8.52687,4.9,1030.39992,70.7404
2020/1/7 4:00,0,0,8.42886,4.8,1030.39992,71.7807
2020/1/7 4:15,0,0,8.42886,4.9,1030.19796,71.7807
2020/1/7 4:30,0,0,8.52687,4.9,1030.19796,71.7807
2020/1/7 4:45,0,0,8.42886,5,1030.09698,71.7807
2020/1/7 5:00,0,0,8.42886,4.9,1030.19796,70.7404
2020/1/7 5:15,0,0,8.42886,4.4,1029.996,70.7404
2020/1/7 5:30,0,0,8.42886,3.9,1029.996,70.7404
2020/1/7 5:45,0,0,8.42886,3.6,1030.09698,70.7404
2020/1/7 6:00,0,0,8.42886,3.5,1030.19796,70.7404
2020/1/7 6:15,0,0,8.52687,3.6,1030.29894,70.7404
2020/1/7 6:30,0,0,8.62488,3.7,1030.19796,70.7404
2020/1/7 6:45,0,0,8.72289,3.8,1030.09698,70.7404
2020/1/7 7:00,0,0,8.62488,3.8,1030.19796,71.7807
2020/1/7 7:15,0,0,8.62488,3.7,1029.69306,71.7807
2020/1/7 7:30,0,3,8.62488,3.6,1029.69306,72.821
2020/1/7 7:45,0,7,8.52687,3.7,1029.39012,72.821
2020/1/7 8:00,0,6,8.62488,3.5,1029.69306,72.821
2020/1/7 8:15,3.5533,24,8.62488,3.5,1029.08718,73.8613
2020/1/7 8:30,2.9315,62,8.72289,3.5,1029.4911,74.9016
2020/1/7 8:45,7.6396,37,8.62488,3.5,1029.69306,74.9016
2020/1/7 9:00,12.2589,148,8.62488,3.7,1029.89502,74.9016
2020/1/7 9:15,24.3401,165,8.72289,3.8,1029.79404,75.9419
2020/1/7 9:30,33.3122,210,8.72289,4.1,1029.996,75.9419
2020/1/7 9:45,37.0432,397,8.72289,4.1,1029.996,76.9822
2020/1/7 10:00,32.9569,382,8.91891,4.3,1030.09698,76.9822
2020/1/7 10:15,38.9975,364,8.91891,4.3,1029.89502,76.9822
2020/1/7 10:30,31.0914,652,9.01692,4.2,1029.79404,83.224
2020/1/7 10:45,29.2259,361,9.11493,4.3,1029.79404,81.1434
2020/1/7 11:00,37.9315,269,9.11493,4,1029.28914,79.0628
2020/1/7 11:15,68.9341,594,9.01692,4.3,1029.39012,76.9822
2020/1/7 11:30,62.9823,824,8.91891,5.2,1028.68326,75.9419
2020/1/7 11:45,63.8706,787,8.8209,5,1028.88522,73.8613
2020/1/7 12:00,51.5229,971,8.72289,5.1,1028.68326,71.7807
2020/1/7 12:15,27.9823,444,8.62488,4.9,1028.27934,70.7404
2020/1/7 12:30,45.3046,687,8.8209,5,1028.17836,69.7001
2020/1/7 12:45,30.6472,856,8.91891,5.3,1027.87542,68.6598
2020/1/7 13:00,33.934,405,8.72289,5.5,1027.57248,68.6598
2020/1/7 13:15,40.7741,864,8.62488,5.7,1027.37052,67.6195
2020/1/7 13:30,59.429,338,8.62488,5.9,1027.26954,66.5792
2020/1/7 13:45,46.9924,630,8.62488,5.9,1026.86562,66.5792
2020/1/7 14:00,54.0102,370,8.62488,6.1,1026.86562,66.5792
2020/1/7 14:15,43.7056,698,8.62488,6.1,1026.76464,65.5389
2020/1/7 14:30,26.6498,603,8.72289,6.3,1026.66366,65.5389
2020/1/7 14:45,17.6777,204,8.62488,5.8,1026.66366,65.5389
2020/1/7 15:00,14.9239,234,8.62488,5.9,1026.66366,65.5389
2020/1/7 15:15,14.302,148,8.52687,5.7,1026.36072,65.5389
2020/1/7 15:30,9.2386,157,8.42886,5.6,1026.36072,65.5389
2020/1/7 15:45,8.0838,106,8.42886,5.8,1026.4617,65.5389
2020/1/7 16:00,5.8629,109,8.23284,5.8,1026.4617,64.4986
2020/1/7 16:15,4.1751,59,8.23284,5.6,1026.4617,64.4986
2020/1/7 16:30,2.8426,53,8.23284,5.4,1026.4617,64.4986
2020/1/7 16:45,1.1548,33,8.23284,5.2,1026.56268,64.4986
2020/1/7 17:00,0.7995,11,8.13483,5,1026.76464,64.4986
2020/1/7 17:15,0,9,8.13483,4.8,1026.86562,63.4583
2020/1/7 17:30,0,0,7.93881,4.4,1027.06758,63.4583
2020/1/7 17:45,0,0,7.93881,4.2,1026.9666,62.418
2020/1/7 18:00,0,0,7.93881,4,1027.26954,62.418
2020/1/7 18:15,0,0,8.03682,3.7,1027.16856,61.3777
2020/1/7 18:30,0,0,7.93881,3.5,1027.26954,60.3374
2020/1/7 18:45,0,0,7.8408,3.6,1027.4715,59.2971
2020/1/7 19:00,0,0,7.8408,3.5,1027.77444,58.2568
2020/1/7 19:15,0,0,7.93881,3.6,1027.67346,58.2568
2020/1/7 19:30,0,0,7.93881,3.7,1027.87542,57.2165
2020/1/7 19:45,0,0,7.93881,3.7,1027.77444,56.1762
2020/1/7 20:00,0,0,7.93881,3.6,1028.07738,56.1762
2020/1/7 20:15,0,0,7.74279,3.6,1027.9764,55.1359
2020/1/7 20:30,0,0,7.64478,3.6,1028.17836,54.0956
2020/1/7 20:45,0,0,7.64478,3.5,1028.27934,54.0956
2020/1/7 21:00,0,0,7.64478,3.5,1028.4813,53.0553
2020/1/7 21:15,0,0,7.64478,3.4,1028.58228,52.015
2020/1/7 21:30,0,0,7.64478,3.3,1028.78424,52.015
2020/1/7 21:45,0,0,7.64478,3.3,1028.78424,52.015
2020/1/7 22:00,0,0,7.64478,3.2,1028.78424,53.0553
2020/1/7 22:15,0,0,7.64478,3.1,1028.9862,53.0553
2020/1/7 22:30,0,0,7.64478,2.9,1028.88522,54.0956
2020/1/7 22:45,0,0,7.54677,3,1028.9862,54.0956
2020/1/7 23:00,0,0,7.44876,2.9,1028.88522,54.0956
2020/1/7 23:15,0,0,7.44876,2.9,1028.88522,55.1359
2020/1/7 23:30,0,0,7.44876,2.7,1028.88522,56.1762
2020/1/7 23:45,0,0,7.54677,2.6,1028.78424,57.2165
2020/1/8 0:00,0,0,7.44876,2.4,1028.58228,58.2568
2020/1/8 0:15,0,0,7.44876,2.2,1028.58228,59.2971
2020/1/8 0:30,0,0,7.44876,2,1028.38032,60.3374
2020/1/8 0:45,0,0,7.44876,1.9,1028.27934,61.3777
2020/1/8 1:00,0,0,7.44876,1.7,1028.38032,62.418
2020/1/8 1:15,0,0,7.44876,1.6,1028.4813,63.4583
2020/1/8 1:30,0,0,7.44876,1.6,1028.4813,64.4986
2020/1/8 1:45,0,0,7.44876,1.5,1028.58228,65.5389
2020/1/8 2:00,0,0,7.44876,1.4,1028.58228,66.5792
2020/1/8 2:15,0,0,7.44876,1.3,1028.58228,67.6195
2020/1/8 2:30,0,0,7.44876,1.3,1028.68326,68.6598
2020/1/8 2:45,0,0,7.44876,1.3,1028.58228,68.6598
2020/1/8 3:00,0,0,7.54677,1.2,1028.58228,69.7001
2020/1/8 3:15,0,0,7.64478,1.1,1028.58228,70.7404
2020/1/8 3:30,0,0,7.64478,0.9,1028.68326,70.7404
2020/1/8 3:45,0,0,7.64478,1,1028.58228,70.7404
2020/1/8 4:00,0,0,7.54677,0.7,1028.58228,71.7807
2020/1/8 4:15,0,0,7.54677,0.6,1028.58228,71.7807
2020/1/8 4:30,0,0,7.54677,0.8,1028.68326,71.7807
2020/1/8 4:45,0,0,7.44876,0.6,1028.68326,71.7807
2020/1/8 5:00,0,0,6.95871,0.5,1028.78424,70.7404
2020/1/8 5:15,0,0,6.76269,0.9,1028.9862,70.7404
2020/1/8 5:30,0,0,6.56667,0.6,1029.18816,70.7404
2020/1/8 5:45,0,0,6.46866,0.4,1029.28914,70.7404
2020/1/8 6:00,0,0,6.46866,0.5,1029.4911,70.7404
2020/1/8 6:15,0,0,6.37065,0.7,1029.59208,70.7404
2020/1/8 6:30,0,0,6.17463,0.8,1029.69306,70.7404
2020/1/8 6:45,0,0,5.97861,0.5,1029.996,70.7404
2020/1/8 7:00,0,0,5.78259,0.2,1030.19796,71.7807
2020/1/8 7:15,0,0,5.68458,0.2,1030.29894,71.7807
2020/1/8 7:30,1.8655,13,5.48856,0.1,1030.39992,72.821
2020/1/8 7:45,3.8198,32,5.48856,0.6,1030.39992,72.821
2020/1/8 8:00,5.9518,120,5.39055,0.7,1030.70286,72.821
2020/1/8 8:15,8.2614,187,5.48856,1.1,1030.90482,73.8613
2020/1/8 8:30,11.0152,275,5.39055,1.6,1031.20776,74.9016
2020/1/8 8:45,25.4061,379,5.29254,2.3,1031.20776,74.9016
2020/1/8 9:00,34.0229,430,5.29254,2.9,1031.5107,74.9016
2020/1/8 9:15,40.5965,499,5.29254,2.8,1031.61168,75.9419
2020/1/8 9:30,45.4823,572,5.19453,3.2,1031.81364,75.9419
2020/1/8 9:45,50.9899,634,5.19453,3.7,1031.61168,76.9822
2020/1/8 10:00,54.0102,694,5.29254,3.9,1031.40972,76.9822
2020/1/8 10:15,56.3198,742,5.29254,4.2,1031.40972,76.9822
2020/1/8 10:30,58.363,777,5.19453,4.5,1031.40972,83.224
2020/1/8 10:45,60.2285,791,5.19453,4.6,1031.5107,81.1434
2020/1/8 11:00,62.4493,824,5.19453,5,1031.20776,79.0628
2020/1/8 11:15,63.1599,858,4.99851,5.2,1031.0058,76.9822
2020/1/8 11:30,64.0483,858,4.9005,5.2,1030.90482,75.9419
2020/1/8 11:45,64.3148,869,4.9005,5.2,1030.80384,73.8613
2020/1/8 12:00,64.1371,897,4.80249,5.6,1030.60188,71.7807
2020/1/8 12:15,65.5584,893,4.60647,5.8,1030.39992,70.7404
2020/1/8 12:30,63.7818,913,4.50846,5.7,1030.39992,69.7001
2020/1/8 12:45,63.5153,884,4.50846,6.1,1030.39992,68.6598
2020/1/8 13:00,60.5838,867,4.21443,6.7,1030.29894,68.6598
2020/1/8 13:15,58.4518,852,4.21443,6.2,1030.29894,67.6195
2020/1/8 13:30,56.0533,826,4.21443,6.4,1030.19796,66.5792
2020/1/8 13:45,52.1447,799,4.21443,6.6,1030.19796,66.5792
2020/1/8 14:00,49.5686,748,4.21443,6.9,1030.29894,66.5792
2020/1/8 14:15,46.1929,704,4.21443,6.7,1030.19796,65.5389
2020/1/8 14:30,40.863,648,4.21443,6.6,1030.29894,65.5389
2020/1/8 14:45,36.599,595,4.01841,6.3,1030.39992,65.5389
2020/1/8 15:00,32.9569,531,4.01841,6.3,1030.5009,65.5389
2020/1/8 15:15,27.7158,484,4.21443,7,1030.60188,65.5389
2020/1/8 15:30,21.0533,408,4.31244,6.8,1030.70286,65.5389
2020/1/8 15:45,11.3706,336,4.31244,6.5,1030.90482,65.5389
2020/1/8 16:00,8.6168,262,4.31244,6.1,1030.80384,64.4986
2020/1/8 16:15,6.0406,195,4.21443,6,1031.0058,64.4986
2020/1/8 16:30,3.5533,131,4.21443,5.8,1031.40972,64.4986
2020/1/8 16:45,1.3325,71,4.21443,5.4,1031.30874,64.4986
2020/1/8 17:00,0,24,4.31244,5.1,1031.40972,64.4986
2020/1/8 17:15,0,0,4.31244,4.9,1031.40972,63.4583
2020/1/8 17:30,0,0,4.31244,4.8,1031.61168,63.4583
2020/1/8 17:45,0,0,4.31244,4.7,1031.91462,62.418
2020/1/8 18:00,0,0,4.41045,4.5,1032.11658,62.418
2020/1/8 18:15,0,0,4.41045,4.5,1032.5205,61.3777
2020/1/8 18:30,0,0,4.50846,4.5,1032.41952,60.3374
2020/1/8 18:45,0,0,4.50846,4.2,1032.41952,59.2971
2020/1/8 19:00,0,0,4.50846,4.2,1032.5205,58.2568
2020/1/8 19:15,0,0,4.60647,3.9,1032.5205,58.2568
2020/1/8 19:30,0,0,4.50846,3.9,1032.72246,57.2165
2020/1/8 19:45,0,0,4.70448,3.6,1033.0254,56.1762
2020/1/8 20:00,0,0,4.60647,3.6,1033.0254,56.1762
2020/1/8 20:15,0,0,4.50846,3.3,1033.0254,55.1359
2020/1/8 20:30,0,0,4.50846,3.4,1033.12638,54.0956
2020/1/8 20:45,0,0,4.01841,3.1,1033.12638,54.0956
2020/1/8 21:00,0,0,3.82239,3,1033.42932,53.0553
2020/1/8 21:15,0,0,4.70448,3,1033.73226,52.015
2020/1/8 21:30,0,0,4.70448,3.1,1033.73226,52.015
2020/1/8 21:45,0,0,4.70448,2.7,1033.63128,52.015
2020/1/8 22:00,0,0,4.70448,2.1,1033.83324,53.0553
2020/1/8 22:15,0,0,4.70448,2.1,1033.83324,53.0553
2020/1/8 22:30,0,0,4.21443,1.5,1033.83324,54.0956
2020/1/8 22:45,0,0,4.01841,2,1033.83324,54.0956
2020/1/8 23:00,0,0,3.9204,2,1034.13618,54.0956
2020/1/8 23:15,0,0,4.21443,1.9,1033.93422,55.1359
2020/1/8 23:30,0,0,4.31244,2,1034.13618,56.1762
2020/1/8 23:45,0,0,4.50846,1.8,1034.0352,57.2165
2020/1/9 0:00,0,0,4.50846,1.8,1034.0352,58.2568
2020/1/9 0:15,0,0,4.21443,1.6,1034.13618,59.2971
2020/1/9 0:30,0,0,4.01841,1.4,1034.33814,60.3374
2020/1/9 0:45,0,0,4.21443,1.8,1034.33814,61.3777
2020/1/9 1:00,0,0,4.31244,2.2,1034.43912,62.418
2020/1/9 1:15,0,0,4.11642,1.9,1034.43912,63.4583
2020/1/9 1:30,0,0,3.72438,2.2,1034.64108,64.4986
2020/1/9 1:45,0,0,3.43035,2,1034.84304,65.5389
